table_name,row_key,action,source_key
comic_characters,Q111609745:166,insert,wikidata
comic_characters,Q111609754:166,insert,wikidata
comic_credits,Q111610075:Q98108514:author,insert,wikidata
comic_characters,Q111610075:166,insert,wikidata
comic_credits,Q111658456:Q631369:author,insert,wikidata
comic_credits,Q111658456:Q475618:author,insert,wikidata
comic_credits,Q111658456:Q110255268:colorist,insert,wikidata
comic_credits,Q111658456:Q475618:cover_artist,insert,wikidata
comic_credits,Q111658456:Q2405559:cover_artist,insert,wikidata
comic_credits,Q111658456:Q6227215:cover_artist,insert,wikidata
comic_credits,Q111658456:Q721268:editor,insert,wikidata
comic_credits,Q111658456:Q2405559:inker,insert,wikidata
comic_credits,Q111658456:Q7817125:letterer,insert,wikidata
comic_credits,Q111658456:Q475618:penciller,insert,wikidata
comic_characters,Q111658456:87,insert,wikidata
comic_characters,Q111658456:243,insert,wikidata
comic_characters,Q111658456:200,insert,wikidata
comic_characters,Q111658456:46,insert,wikidata
comic_characters,Q111658456:214,insert,wikidata
comic_characters,Q111658456:211,insert,wikidata
comic_credits,Q111794074:Q7597659:colorist,insert,wikidata
comic_credits,Q111794074:Q311607:cover_artist,insert,wikidata
comic_credits,Q111794074:Q355652:cover_artist,insert,wikidata
comic_credits,Q111794074:Q7597659:cover_artist,insert,wikidata
comic_credits,Q111794074:Q4800998:cover_artist,insert,wikidata
comic_credits,Q111794074:Q181900:editor,insert,wikidata
comic_credits,Q111794074:Q355652:inker,insert,wikidata
comic_credits,Q111794074:Q3809178:letterer,insert,wikidata
comic_credits,Q111794074:Q111794088:letterer,insert,wikidata
comic_credits,Q111794074:Q355652:penciller,insert,wikidata
comic_credits,Q111794074:Q181900:writer,insert,wikidata
comic_characters,Q111794074:27,insert,wikidata
comic_characters,Q111794074:1,insert,wikidata
comic_characters,Q111794074:137,insert,wikidata
comic_characters,Q111794074:78,insert,wikidata
comic_characters,Q111794074:150,insert,wikidata
comic_characters,Q111794074:163,insert,wikidata
comic_characters,Q111794074:187,insert,wikidata
comic_characters,Q111794074:129,insert,wikidata
comic_characters,Q111794074:7,insert,wikidata
comic_credits,Q111794273:Q355652:cover_artist,insert,wikidata
comic_credits,Q111794273:Q181900:editor,insert,wikidata
comic_credits,Q111794273:Q355652:inker,insert,wikidata
comic_credits,Q111794273:Q111794088:letterer,insert,wikidata
comic_credits,Q111794273:Q4800998:letterer,insert,wikidata
comic_credits,Q111794273:Q355652:penciller,insert,wikidata
comic_credits,Q111794273:Q181900:writer,insert,wikidata
comic_characters,Q111794273:27,insert,wikidata
comic_characters,Q111794273:1,insert,wikidata
comic_characters,Q111794273:45,insert,wikidata
comic_characters,Q111794273:137,insert,wikidata
comic_characters,Q111794273:110,insert,wikidata
comic_characters,Q111794273:163,insert,wikidata
comic_characters,Q111794273:42,insert,wikidata
comic_characters,Q111794273:26,insert,wikidata
comic_credits,Q111795406:Q355652:cover_artist,insert,wikidata
comic_credits,Q111795406:Q181900:editor,insert,wikidata
comic_credits,Q111795406:Q355652:inker,insert,wikidata
comic_credits,Q111795406:Q111794088:letterer,insert,wikidata
comic_credits,Q111795406:Q355652:penciller,insert,wikidata
comic_credits,Q111795406:Q181900:writer,insert,wikidata
comic_characters,Q111795406:27,insert,wikidata
comic_characters,Q111795406:1,insert,wikidata
comic_characters,Q111795406:137,insert,wikidata
comic_characters,Q111795406:110,insert,wikidata
comic_characters,Q111795406:163,insert,wikidata
comic_characters,Q111795406:129,insert,wikidata
comic_characters,Q111795406:10,insert,wikidata
comic_credits,Q111795445:Q355652:cover_artist,insert,wikidata
comic_credits,Q111795445:Q181900:editor,insert,wikidata
comic_credits,Q111795445:Q355652:inker,insert,wikidata
comic_credits,Q111795445:Q7408090:letterer,insert,wikidata
comic_credits,Q111795445:Q355652:penciller,insert,wikidata
comic_credits,Q111795445:Q181900:writer,insert,wikidata
comic_characters,Q111795445:27,insert,wikidata
comic_characters,Q111795445:1,insert,wikidata
comic_characters,Q111795445:137,insert,wikidata
comic_characters,Q111795445:110,insert,wikidata
comic_characters,Q111795445:67,insert,wikidata
comic_characters,Q111795445:163,insert,wikidata
comic_characters,Q111795445:29,insert,wikidata
comic_credits,Q111801999:Q355652:cover_artist,insert,wikidata
comic_credits,Q111801999:Q181900:editor,insert,wikidata
comic_credits,Q111801999:Q355652:inker,insert,wikidata
comic_credits,Q111801999:Q7408090:letterer,insert,wikidata
comic_credits,Q111801999:Q355652:penciller,insert,wikidata
comic_credits,Q111801999:Q181900:writer,insert,wikidata
comic_characters,Q111801999:27,insert,wikidata
comic_characters,Q111801999:1,insert,wikidata
comic_characters,Q111801999:137,insert,wikidata
comic_characters,Q111801999:110,insert,wikidata
comic_characters,Q111801999:163,insert,wikidata
comic_characters,Q111801999:67,insert,wikidata
comic_characters,Q111801999:9,insert,wikidata
comic_characters,Q111801999:187,insert,wikidata
comic_characters,Q111801999:129,insert,wikidata
comic_credits,Q111803014:Q355652:cover_artist,insert,wikidata
comic_credits,Q111803014:Q181900:editor,insert,wikidata
comic_credits,Q111803014:Q355652:inker,insert,wikidata
comic_credits,Q111803014:Q4800998:letterer,insert,wikidata
comic_credits,Q111803014:Q355652:penciller,insert,wikidata
comic_credits,Q111803014:Q181900:writer,insert,wikidata
comic_characters,Q111803014:27,insert,wikidata
comic_characters,Q111803014:1,insert,wikidata
comic_characters,Q111803014:137,insert,wikidata
comic_characters,Q111803014:67,insert,wikidata
comic_characters,Q111803014:110,insert,wikidata
comic_characters,Q111803014:163,insert,wikidata
comic_characters,Q111803014:21,insert,wikidata
comic_credits,Q111803572:Q355652:cover_artist,insert,wikidata
comic_credits,Q111803572:Q181900:editor,insert,wikidata
comic_credits,Q111803572:Q355652:inker,insert,wikidata
comic_credits,Q111803572:Q4800998:letterer,insert,wikidata
comic_credits,Q111803572:Q355652:penciller,insert,wikidata
comic_credits,Q111803572:Q181900:writer,insert,wikidata
comic_characters,Q111803572:27,insert,wikidata
comic_characters,Q111803572:1,insert,wikidata
comic_characters,Q111803572:137,insert,wikidata
comic_characters,Q111803572:67,insert,wikidata
comic_characters,Q111803572:110,insert,wikidata
comic_characters,Q111803572:163,insert,wikidata
comic_characters,Q111803572:45,insert,wikidata
comic_credits,Q111803590:Q355652:cover_artist,insert,wikidata
comic_credits,Q111803590:Q181900:editor,insert,wikidata
comic_credits,Q111803590:Q355652:inker,insert,wikidata
comic_credits,Q111803590:Q4800998:letterer,insert,wikidata
comic_credits,Q111803590:Q7408090:letterer,insert,wikidata
comic_credits,Q111803590:Q355652:penciller,insert,wikidata
comic_credits,Q111803590:Q311607:penciller,insert,wikidata
comic_credits,Q111803590:Q181900:writer,insert,wikidata
comic_characters,Q111803590:27,insert,wikidata
comic_characters,Q111803590:110,insert,wikidata
comic_characters,Q111803590:163,insert,wikidata
comic_characters,Q111803590:45,insert,wikidata
comic_characters,Q111803590:1,insert,wikidata
comic_characters,Q111803590:137,insert,wikidata
comic_characters,Q111803590:129,insert,wikidata
comic_characters,Q111803590:187,insert,wikidata
comic_credits,Q111838198:Q355652:cover_artist,insert,wikidata
comic_credits,Q111838198:Q181900:editor,insert,wikidata
comic_credits,Q111838198:Q355652:inker,insert,wikidata
comic_credits,Q111838198:Q4800998:letterer,insert,wikidata
comic_credits,Q111838198:Q355652:penciller,insert,wikidata
comic_credits,Q111838198:Q181900:writer,insert,wikidata
comic_characters,Q111838198:27,insert,wikidata
comic_characters,Q111838198:1,insert,wikidata
comic_characters,Q111838198:137,insert,wikidata
comic_characters,Q111838198:67,insert,wikidata
comic_characters,Q111838198:110,insert,wikidata
comic_characters,Q111838198:163,insert,wikidata
comic_characters,Q111838198:13,insert,wikidata
comic_credits,Q111893826:Q355652:cover_artist,insert,wikidata
comic_credits,Q111893826:Q311607:cover_artist,insert,wikidata
comic_credits,Q111893826:Q181900:editor,insert,wikidata
comic_credits,Q111893826:Q355652:inker,insert,wikidata
comic_credits,Q111893826:Q7408090:letterer,insert,wikidata
comic_credits,Q111893826:Q355652:penciller,insert,wikidata
comic_credits,Q111893826:Q181900:writer,insert,wikidata
comic_characters,Q111893826:27,insert,wikidata
comic_characters,Q111893826:1,insert,wikidata
comic_characters,Q111893826:137,insert,wikidata
comic_characters,Q111893826:67,insert,wikidata
comic_characters,Q111893826:110,insert,wikidata
comic_characters,Q111893826:163,insert,wikidata
comic_credits,Q111910227:Q355652:cover_artist,insert,wikidata
comic_credits,Q111910227:Q181900:editor,insert,wikidata
comic_credits,Q111910227:Q355652:inker,insert,wikidata
comic_credits,Q111910227:Q7408090:letterer,insert,wikidata
comic_credits,Q111910227:Q355652:penciller,insert,wikidata
comic_credits,Q111910227:Q181900:writer,insert,wikidata
comic_characters,Q111910227:27,insert,wikidata
comic_characters,Q111910227:1,insert,wikidata
comic_characters,Q111910227:67,insert,wikidata
comic_characters,Q111910227:10,insert,wikidata
comic_credits,Q111991793:Q355652:cover_artist,insert,wikidata
comic_credits,Q111991793:Q181900:editor,insert,wikidata
comic_credits,Q111991793:Q355652:inker,insert,wikidata
comic_credits,Q111991793:Q4800998:letterer,insert,wikidata
comic_credits,Q111991793:Q355652:penciller,insert,wikidata
comic_credits,Q111991793:Q181900:writer,insert,wikidata
comic_characters,Q111991793:27,insert,wikidata
comic_characters,Q111991793:1,insert,wikidata
comic_characters,Q111991793:137,insert,wikidata
comic_characters,Q111991793:67,insert,wikidata
comic_characters,Q111991793:110,insert,wikidata
comic_characters,Q111991793:163,insert,wikidata
comic_characters,Q111991793:10,insert,wikidata
comic_credits,Q111991823:Q355652:cover_artist,insert,wikidata
comic_credits,Q111991823:Q181900:editor,insert,wikidata
comic_credits,Q111991823:Q355652:inker,insert,wikidata
comic_credits,Q111991823:Q4800998:letterer,insert,wikidata
comic_credits,Q111991823:Q355652:penciller,insert,wikidata
comic_credits,Q111991823:Q181900:writer,insert,wikidata
comic_characters,Q111991823:27,insert,wikidata
comic_characters,Q111991823:1,insert,wikidata
comic_characters,Q111991823:137,insert,wikidata
comic_characters,Q111991823:67,insert,wikidata
comic_characters,Q111991823:110,insert,wikidata
comic_characters,Q111991823:163,insert,wikidata
comic_characters,Q111991823:26,insert,wikidata
comic_credits,Q111991841:Q355652:cover_artist,insert,wikidata
comic_credits,Q111991841:Q181900:editor,insert,wikidata
comic_credits,Q111991841:Q355652:inker,insert,wikidata
comic_credits,Q111991841:Q4800998:letterer,insert,wikidata
comic_credits,Q111991841:Q355652:penciller,insert,wikidata
comic_credits,Q111991841:Q181900:writer,insert,wikidata
comic_characters,Q111991841:27,insert,wikidata
comic_characters,Q111991841:1,insert,wikidata
comic_characters,Q111991841:137,insert,wikidata
comic_characters,Q111991841:67,insert,wikidata
comic_characters,Q111991841:110,insert,wikidata
comic_characters,Q111991841:163,insert,wikidata
comic_characters,Q111991841:117,insert,wikidata
comic_characters,Q111991841:18,insert,wikidata
comic_credits,Q111993510:Q355652:cover_artist,insert,wikidata
comic_credits,Q111993510:Q181900:editor,insert,wikidata
comic_credits,Q111993510:Q355652:inker,insert,wikidata
comic_credits,Q111993510:Q4800998:letterer,insert,wikidata
comic_credits,Q111993510:Q355652:penciller,insert,wikidata
comic_credits,Q111993510:Q181900:writer,insert,wikidata
comic_characters,Q111993510:27,insert,wikidata
comic_characters,Q111993510:1,insert,wikidata
comic_characters,Q111993510:137,insert,wikidata
comic_characters,Q111993510:67,insert,wikidata
comic_characters,Q111993510:110,insert,wikidata
comic_characters,Q111993510:163,insert,wikidata
comic_characters,Q111993510:20,insert,wikidata
comic_characters,Q111993510:7,insert,wikidata
comic_credits,Q111993550:Q355652:cover_artist,insert,wikidata
comic_credits,Q111993550:Q181900:editor,insert,wikidata
comic_credits,Q111993550:Q355652:inker,insert,wikidata
comic_credits,Q111993550:Q7408090:letterer,insert,wikidata
comic_credits,Q111993550:Q355652:penciller,insert,wikidata
comic_credits,Q111993550:Q181900:writer,insert,wikidata
comic_characters,Q111993550:27,insert,wikidata
comic_characters,Q111993550:8,insert,wikidata
comic_characters,Q111993550:1,insert,wikidata
comic_characters,Q111993550:137,insert,wikidata
comic_characters,Q111993550:67,insert,wikidata
comic_characters,Q111993550:224,insert,wikidata
comic_credits,Q112032186:Q7597659:colorist,insert,wikidata
comic_credits,Q112032186:Q355652:cover_artist,insert,wikidata
comic_credits,Q112032186:Q7597659:cover_artist,insert,wikidata
comic_credits,Q112032186:Q4800998:cover_artist,insert,wikidata
comic_credits,Q112032186:Q181900:editor,insert,wikidata
comic_credits,Q112032186:Q355652:inker,insert,wikidata
comic_credits,Q112032186:Q7408090:letterer,insert,wikidata
comic_credits,Q112032186:Q4800998:letterer,insert,wikidata
comic_credits,Q112032186:Q355652:penciller,insert,wikidata
comic_credits,Q112032186:Q181900:writer,insert,wikidata
comic_credits,Q112032186:Q355652:writer,insert,wikidata
comic_characters,Q112032186:27,insert,wikidata
comic_characters,Q112032186:1,insert,wikidata
comic_characters,Q112032186:110,insert,wikidata
comic_characters,Q112032186:163,insert,wikidata
comic_characters,Q112032186:137,insert,wikidata
comic_characters,Q112032186:67,insert,wikidata
comic_characters,Q112032186:10,insert,wikidata
comic_characters,Q112032186:13,insert,wikidata
comic_characters,Q112032186:20,insert,wikidata
comic_characters,Q112032186:26,insert,wikidata
comic_characters,Q112032186:29,insert,wikidata
comic_characters,Q112032186:45,insert,wikidata
comic_characters,Q112032186:5,insert,wikidata
comic_characters,Q112032186:136,insert,wikidata
comic_characters,Q112032186:249,insert,wikidata
comic_characters,Q112032186:44,insert,wikidata
comic_characters,Q112032186:11,insert,wikidata
comic_characters,Q112032186:187,insert,wikidata
comic_characters,Q112032186:129,insert,wikidata
comic_characters,Q112032186:87,insert,wikidata
comic_characters,Q112032186:64,insert,wikidata
comic_characters,Q112032186:132,insert,wikidata
comic_characters,Q112032186:214,insert,wikidata
comic_characters,Q112032186:78,insert,wikidata
comic_characters,Q112032186:7,insert,wikidata
comic_characters,Q112032186:42,insert,wikidata
comic_characters,Q112032186:9,insert,wikidata
comic_characters,Q112032186:21,insert,wikidata
comic_characters,Q112032186:117,insert,wikidata
comic_characters,Q112032186:18,insert,wikidata
comic_credits,Q112042756:Q355652:cover_artist,insert,wikidata
comic_credits,Q112042756:Q181900:editor,insert,wikidata
comic_credits,Q112042756:Q355652:inker,insert,wikidata
comic_credits,Q112042756:Q7408090:letterer,insert,wikidata
comic_credits,Q112042756:Q355652:penciller,insert,wikidata
comic_credits,Q112042756:Q181900:writer,insert,wikidata
comic_characters,Q112042756:27,insert,wikidata
comic_characters,Q112042756:1,insert,wikidata
comic_characters,Q112042756:129,insert,wikidata
comic_characters,Q112042756:137,insert,wikidata
comic_characters,Q112042756:67,insert,wikidata
