entity_type,entity_id,source,identifier,url
work,55,imdb,tt4997826,https://www.imdb.com/title/tt4997826/
work,56,wikidata,Q63243350,https://www.wikidata.org/wiki/Q63243350
work,57,wikidata,Q288296,https://www.wikidata.org/wiki/Q288296
work,57,freebase,/m/07rggw,
work,57,imdb,tt0258979,https://www.imdb.com/title/tt0258979/
work,58,wikidata,Q3493444,https://www.wikidata.org/wiki/Q3493444
work,58,freebase,/m/0b_rth,
work,58,tv_tropes,VideoGame/SpiderMan2TheSinisterSix,
work,59,wikidata,Q3133608,https://www.wikidata.org/wiki/Q3133608
work,59,freebase,/m/094zy6,
work,59,imdb,tt0286145,https://www.imdb.com/title/tt0286145/
work,6,wikidata,Q190145,https://www.wikidata.org/wiki/Q190145
work,6,allocine,46112,
work,6,apple_tv,umc.cmc.3r7os17fk4uufvf09l35lc9hp,
work,6,box_office_mojo,spiderman2,https://www.boxofficemojo.com/title/spiderman2/
work,6,commons_category,Spider-Man 2,https://commons.wikimedia.org/wiki/Category:Spider-Man 2
work,6,douban,558,
work,6,eidr,10.5240/0B99-F01B-5172-2074-BE5F-M,
work,6,filmaffinity,894731,
work,6,freebase,/m/02wgk1,
work,6,giphy,Spider-Man_2-JR3D4,
work,6,imdb,tt0316654,https://www.imdb.com/title/tt0316654/
work,6,kinenote,34849,
work,6,kinopoisk,2898,
work,6,letterboxd,6389,https://letterboxd.com/film/6389/
work,6,metacritic,movie/spider-man-2,https://www.metacritic.com/movie/spider-man-2
work,6,movie_meter,mv33875,
work,6,netflix,60036230,
work,6,official_website,http://spiderman.sonypictures.com/index.php,http://spiderman.sonypictures.com/index.php
work,6,omdb_ofdb,54169,
work,6,porthu,62079,
work,6,quora,Spider-Man-2-2004-movie,
work,6,rotten_tomatoes,m/spiderman_2,https://www.rottentomatoes.com/m/spiderman_2
work,6,swedish_film,58381,
work,6,the_numbers,Spider-Man-2,https://www.the-numbers.com/movie/Spider-Man-2
work,6,tmdb_movie,558,https://www.themoviedb.org/movie/558
work,6,tv_tropes,Film/SpiderMan2,
work,6,vgmdb,spider-man-2,
work,6,viaf,183215167,
work,6,youtube_trailer,r2aQAzHHChU,
work,60,wikidata,Q3493436,https://www.wikidata.org/wiki/Q3493436
work,60,freebase,/m/094_cv,
work,60,imdb,tt0442703,https://www.imdb.com/title/tt0442703/
work,60,tv_tropes,VideoGame/SpiderManMysteriosMenace,
work,61,wikidata,Q2539517,https://www.wikidata.org/wiki/Q2539517
work,61,freebase,/m/08xz4c,
work,61,imdb,tt0316655,https://www.imdb.com/title/tt0316655/
work,61,quora,Spider-Man-2002-video-game,
work,62,wikidata,Q2660542,https://www.wikidata.org/wiki/Q2660542
work,62,freebase,/m/05bnjt,
work,62,imdb,tt0411906,https://www.imdb.com/title/tt0411906/
work,63,wikidata,Q2583842,https://www.wikidata.org/wiki/Q2583842
work,63,freebase,/m/06t8xb,
work,63,imdb,tt0479196,https://www.imdb.com/title/tt0479196/
work,64,wikidata,Q3493448,https://www.wikidata.org/wiki/Q3493448
work,64,freebase,/m/0265k55,
work,64,imdb,tt1588401,https://www.imdb.com/title/tt1588401/
work,64,official_website,http://www.spidermanbfny.com//,http://www.spidermanbfny.com//
work,65,wikidata,Q2337769,https://www.wikidata.org/wiki/Q2337769
work,65,freebase,/m/0cgb50,
work,65,giphy,Spider-Man_3_(video_game)-D5PNNB,
work,65,imdb,tt0837564,https://www.imdb.com/title/tt0837564/
work,65,tv_tropes,VideoGame/SpiderMan3,
work,66,wikidata,Q1093923,https://www.wikidata.org/wiki/Q1093923
work,66,freebase,/m/02q_s89,
work,66,imdb,tt1111830,https://www.imdb.com/title/tt1111830/
work,66,tv_tropes,VideoGame/SpiderManFriendOrFoe,
work,67,wikidata,Q2635988,https://www.wikidata.org/wiki/Q2635988
work,67,freebase,/m/0414j_n,
work,67,imdb,tt1249419,https://www.imdb.com/title/tt1249419/
work,67,tv_tropes,VideoGame/SpiderManWebOfShadows,
work,67,viaf,292389906,
work,68,wikidata,Q13551929,https://www.wikidata.org/wiki/Q13551929
work,68,freebase,/m/0cz9tw7,
work,69,wikidata,Q729212,https://www.wikidata.org/wiki/Q729212
work,69,freebase,/m/0bmdngc,
work,69,imdb,tt1629701,https://www.imdb.com/title/tt1629701/
work,69,official_website,http://spidermandimensions.marvel.com/#/home,http://spidermandimensions.marvel.com/#/home
work,69,steam,231990,https://store.steampowered.com/app/231990/
work,69,tv_tropes,VideoGame/SpiderManShatteredDimensions,
work,69,youtube_trailer,W-7iyF0bSwI,
work,7,wikidata,Q182212,https://www.wikidata.org/wiki/Q182212
work,7,allocine,56136,
work,7,apple_tv,umc.cmc.6b5zczyf59sfnocdpbah8ve7t,
work,7,box_office_mojo,spiderman3,https://www.boxofficemojo.com/title/spiderman3/
work,7,commons_category,Spider-Man 3,https://commons.wikimedia.org/wiki/Category:Spider-Man 3
work,7,douban,559,
work,7,eidr,10.5240/B097-63D8-BFF2-C877-FFDB-4,
work,7,filmaffinity,443483,
work,7,freebase,/m/0340hj,
work,7,giphy,Spider-Man_3-PBBMYV,
work,7,imdb,tt0413300,https://www.imdb.com/title/tt0413300/
work,7,kinenote,38014,
work,7,kinopoisk,82441,
work,7,letterboxd,586,https://letterboxd.com/film/586/
work,7,metacritic,movie/spider-man-3,https://www.metacritic.com/movie/spider-man-3
work,7,movie_meter,mv36152,
work,7,netflix,70047101,
work,7,official_website,https://www.sonypictures.com/movies/spiderman3,https://www.sonypictures.com/movies/spiderman3
work,7,omdb_ofdb,125232,
work,7,porthu,75078,
work,7,quora,Spider-Man-3-2007-movie,
work,7,rotten_tomatoes,m/spiderman_3,https://www.rottentomatoes.com/m/spiderman_3
work,7,swedish_film,64236,
work,7,the_numbers,Spider-Man-3,https://www.the-numbers.com/movie/Spider-Man-3
work,7,tmdb_movie,559,https://www.themoviedb.org/movie/559
work,7,tv_tropes,Film/SpiderMan3,
work,7,vgmdb,spider-man-3-2,
work,7,viaf,6813148523913420970007,
work,7,youtube_trailer,s_OphrlEZLo,
work,70,wikidata,Q2633998,https://www.wikidata.org/wiki/Q2633998
work,70,freebase,/m/0gkxmwk,
work,70,imdb,tt1967693,https://www.imdb.com/title/tt1967693/
work,70,official_website,http://www.herohq.com/spidermanedgeoftime,http://www.herohq.com/spidermanedgeoftime
work,70,youtube_trailer,M6Q7_t7Yrw0,
work,71,wikidata,Q2625129,https://www.wikidata.org/wiki/Q2625129
work,71,freebase,/m/0j3dgjp,
work,71,imdb,tt2249079,https://www.imdb.com/title/tt2249079/
work,71,official_website,http://www.theamazingspidermangame.com/,http://www.theamazingspidermangame.com/
work,71,steam,212580,https://store.steampowered.com/app/212580/
work,72,wikidata,Q16152567,https://www.wikidata.org/wiki/Q16152567
work,72,freebase,/m/0y7wgvd,
work,72,giant_bomb,UP0002-NPUB31351_00-HDDASM2014000000,https://www.giantbomb.com/UP0002-NPUB31351_00-HDDASM2014000000/
work,72,imdb,tt3262076,https://www.imdb.com/title/tt3262076/
work,72,official_website,http://www.theamazingspidermangame.com,http://www.theamazingspidermangame.com
work,72,steam,267550,https://store.steampowered.com/app/267550/
work,73,wikidata,Q18154235,https://www.wikidata.org/wiki/Q18154235
work,73,freebase,/m/011vnftz,
work,73,imdb,tt4361310,https://www.imdb.com/title/tt4361310/
work,74,wikidata,Q3662198,https://www.wikidata.org/wiki/Q3662198
work,74,freebase,/m/0pk_9_f,
work,74,giant_bomb,UP1018-CUSA00083_00-LEGOMARVEL000000,https://www.giantbomb.com/UP1018-CUSA00083_00-LEGOMARVEL000000/
work,74,imdb,tt2620204,https://www.imdb.com/title/tt2620204/
work,74,official_website,http://videogames.lego.com/en-us/lego-marvel-super-heroes/about/features,http://videogames.lego.com/en-us/lego-marvel-super-heroes/about/features
work,74,steam,249130,https://store.steampowered.com/app/249130/
work,74,tv_tropes,VideoGame/LEGOMarvelSuperHeroes,
work,75,wikidata,Q29959076,https://www.wikidata.org/wiki/Q29959076
work,75,giant_bomb,UP1018-CUSA08469_00-LEGOMARVELSH2001,https://www.giantbomb.com/UP1018-CUSA08469_00-LEGOMARVELSH2001/
work,75,imdb,tt7175178,https://www.imdb.com/title/tt7175178/
work,75,steam,647830,https://store.steampowered.com/app/647830/
work,75,tv_tropes,VideoGame/LEGOMarvelSuperHeroes2,
work,76,wikidata,Q25340029,https://www.wikidata.org/wiki/Q25340029
work,76,commons_category,Marvel's Spider-Man,https://commons.wikimedia.org/wiki/Category:Marvel's Spider-Man
work,76,giant_bomb,UP9000-CUSA02299_00-MARVELSSPIDERMAN,https://www.giantbomb.com/UP9000-CUSA02299_00-MARVELSSPIDERMAN/
work,76,imdb,tt5807780,https://www.imdb.com/title/tt5807780/
work,76,official_website,https://insomniac.games/game/spider-man-ps4/,https://insomniac.games/game/spider-man-ps4/
work,76,tv_tropes,VideoGame/SpiderManPS4,
work,77,wikidata,Q65040551,https://www.wikidata.org/wiki/Q65040551
work,77,imdb,tt12106604,https://www.imdb.com/title/tt12106604/
work,78,wikidata,Q100440421,https://www.wikidata.org/wiki/Q100440421
work,78,steam,1817070,https://store.steampowered.com/app/1817070/
work,78,youtube_trailer,-i5tTKSbePI,
work,79,wikidata,Q96216165,https://www.wikidata.org/wiki/Q96216165
work,79,giant_bomb,UP9000-CUSA17722_00-MARVELSSMMORALES,https://www.giantbomb.com/UP9000-CUSA17722_00-MARVELSSMMORALES/
work,79,imdb,tt12496734,https://www.imdb.com/title/tt12496734/
work,79,official_website,https://insomniac.games/game/marvels-spider-man-miles-morales,https://insomniac.games/game/marvels-spider-man-miles-morales
work,79,steam,1817190,https://store.steampowered.com/app/1817190/
work,79,youtube_trailer,gHzuHo80U2M,
work,8,wikidata,Q229808,https://www.wikidata.org/wiki/Q229808
work,8,allocine,128188,
work,8,apple_tv,umc.cmc.1jielpphrkfkqh3zfll0un7iz,
work,8,box_office_mojo,spiderman4,https://www.boxofficemojo.com/title/spiderman4/
work,8,commons_category,The Amazing Spider-Man (2012 film),https://commons.wikimedia.org/wiki/Category:The Amazing Spider-Man (2012 film)
work,8,douban,42505,
work,8,eidr,10.5240/3B13-ACB5-E080-7B6D-DF7E-V,
work,8,filmaffinity,934628,
work,8,freebase,/m/0fqt1ns,
work,8,imdb,tt0948470,https://www.imdb.com/title/tt0948470/
work,8,kinenote,52857,
work,8,kinopoisk,278217,
work,8,letterboxd,473,https://letterboxd.com/film/473/
work,8,metacritic,movie/the-amazing-spider-man,https://www.metacritic.com/movie/the-amazing-spider-man
work,8,movie_meter,mv47266,
work,8,netflix,70208599,
work,8,official_website,https://www.sonypictures.com/movies/theamazingspiderman,https://www.sonypictures.com/movies/theamazingspiderman
work,8,omdb_ofdb,226529,
work,8,porthu,121082,
work,8,rotten_tomatoes,m/the_amazing_spider_man,https://www.rottentomatoes.com/m/the_amazing_spider_man
work,8,swedish_film,75581,
work,8,the_numbers,Amazing-Spider-Man-The,https://www.the-numbers.com/movie/Amazing-Spider-Man-The
work,8,tmdb_movie,1930,https://www.themoviedb.org/movie/1930
work,8,tv_tropes,Film/TheAmazingSpiderMan,
work,8,vgmdb,the-amazing-spider-man,
work,8,viaf,250953485,
work,8,youtube_trailer,upwf8RsyNqQ,
work,80,wikidata,Q108479502,https://www.wikidata.org/wiki/Q108479502
work,80,imdb,tt15399898,https://www.imdb.com/title/tt15399898/
work,80,official_website,https://insomniac.games/game/marvels-spider-man-2,https://insomniac.games/game/marvels-spider-man-2
work,80,steam,2651280,https://store.steampowered.com/app/2651280/
work,80,youtube_trailer,qIQ3xNqkVC4,
work,9,wikidata,Q4254026,https://www.wikidata.org/wiki/Q4254026
work,9,allocine,192186,
work,9,apple_tv,umc.cmc.66rooktnzrc8dnl6k671mxn5z,
work,9,box_office_mojo,amazingspiderman2,https://www.boxofficemojo.com/title/amazingspiderman2/
work,9,commons_category,The Amazing Spider-Man 2,https://commons.wikimedia.org/wiki/Category:The Amazing Spider-Man 2
work,9,douban,81222,
work,9,eidr,10.5240/2C30-63CF-167D-F665-E856-G,
work,9,filmaffinity,268783,
work,9,freebase,/m/0qkv9wb,
work,9,imdb,tt1872181,https://www.imdb.com/title/tt1872181/
work,9,kinenote,73087,
work,9,kinopoisk,602409,
work,9,letterboxd,552,https://letterboxd.com/film/552/
work,9,metacritic,movie/the-amazing-spider-man-2,https://www.metacritic.com/movie/the-amazing-spider-man-2
work,9,netflix,70293702,
work,9,official_website,https://www.sonypictures.com/movies/theamazingspiderman2,https://www.sonypictures.com/movies/theamazingspiderman2
work,9,omdb_ofdb,260762,
work,9,porthu,147675,
work,9,quora,The-Amazing-Spider-Man-2-2014-movie-1,
work,9,rotten_tomatoes,m/the_amazing_spider_man_2,https://www.rottentomatoes.com/m/the_amazing_spider_man_2
work,9,swedish_film,79593,
work,9,tmdb_movie,102382,https://www.themoviedb.org/movie/102382
work,9,tv_tropes,Film/TheAmazingSpiderMan2,
work,9,vgmdb,the-amazing-spider-man-2,
work,9,viaf,307471708,
work,9,youtube_trailer,nbp3Ra3Yp74,
person,1,allmovie,p30046,
person,1,allocine,23913,
person,1,discogs,480006,
person,1,freebase,/m/030v2h,
person,1,imdb,nm0358749,https://www.imdb.com/title/nm0358749/
person,1,kinopoisk,50491,
person,1,loc,no2005064072,
person,1,musicbrainz_artist,0df92562-9105-4fbd-99d7-23198a5c0140,https://musicbrainz.org/artist/0df92562-9105-4fbd-99d7-23198a5c0140
person,1,svensk_film,150733,
person,1,tmdb_person,29095,https://www.themoviedb.org/person/29095
person,1,viaf,37126521,
person,1,wikidata,Q266520,https://www.wikidata.org/wiki/Q266520
person,10,allmovie,p196872,
person,10,allocine,22514,
person,10,bnf,14071709f,
person,10,discogs,3274932,
person,10,freebase,/m/015pkc,
person,10,gnd,132089149,
person,10,imdb,nm0001497,https://www.imdb.com/title/nm0001497/
person,10,instagram,tobeymaguir,
person,10,kinopoisk,10095,
person,10,loc,no98114505,
person,10,musicbrainz_artist,50caae43-3c40-4ebb-b871-b04b1ebc511f,https://musicbrainz.org/artist/50caae43-3c40-4ebb-b871-b04b1ebc511f
person,10,svensk_film,198593,
person,10,tmdb_person,2219,https://www.themoviedb.org/person/2219
person,10,twitter,TobeyMaguire,
person,10,viaf,85082263,
person,10,wikitree,Maguire-588,
person,10,wikidata,Q165524,https://www.wikidata.org/wiki/Q165524
person,100,allmovie,p216153,
person,100,allocine,19053,
person,100,bnf,16019605r,
person,100,freebase,/m/0241jw,
person,100,gnd,129087777,
person,100,imdb,nm0785227,https://www.imdb.com/title/nm0785227/
person,100,instagram,andyserkis,
person,100,kinopoisk,13176,
person,100,loc,no00102089,
person,100,musicbrainz_artist,fac49223-77a5-4cec-9486-25ddefb1d87d,https://musicbrainz.org/artist/fac49223-77a5-4cec-9486-25ddefb1d87d
person,100,svensk_film,244435,
person,100,tmdb_person,1333,https://www.themoviedb.org/person/1333
person,100,twitter,andyserkis,
person,100,viaf,88097837,
person,100,wikitree,Serkis-1,
person,100,wikidata,Q206922,https://www.wikidata.org/wiki/Q206922
person,101,allmovie,p187040,
person,101,allocine,100713,
person,101,freebase,/m/03vnc_,
person,101,gnd,142508144,
person,101,imdb,nm0005513,https://www.imdb.com/title/nm0005513/
person,101,instagram,alannaubach,
person,101,kinopoisk,32561,
person,101,loc,no99044075,
person,101,svensk_film,198003,
person,101,tmdb_person,10402,https://www.themoviedb.org/person/10402
person,101,viaf,61180126,
person,101,wikidata,Q2830641,https://www.wikidata.org/wiki/Q2830641
person,102,allmovie,p402167,
person,102,allocine,122993,
person,102,bnf,165025670,
person,102,freebase,/m/026nbny,
person,102,gnd,1023198738,
person,102,imdb,nm1256532,https://www.imdb.com/title/nm1256532/
person,102,instagram,jonnybernthal,
person,102,kinopoisk,551260,
person,102,loc,no2009193018,
person,102,svensk_film,390375,
person,102,tmdb_person,19498,https://www.themoviedb.org/person/19498
person,102,twitter,jonnybernthal,
person,102,viaf,170398382,
person,102,wikitree,Bernthal-8,
person,102,wikidata,Q362616,https://www.wikidata.org/wiki/Q362616
person,103,allocine,403601,
person,103,bnf,16598424r,
person,103,freebase,/m/0g41g5t,
person,103,imdb,nm3103126,https://www.imdb.com/title/nm3103126/
person,103,instagram,michaelmando,
person,103,loc,no2015122953,
person,103,tmdb_person,829372,https://www.themoviedb.org/person/829372
person,103,twitter,mandomichael,
person,103,viaf,312747583,
person,103,wikidata,Q6832484,https://www.wikidata.org/wiki/Q6832484
person,104,discogs,139644,
person,104,imdb,nm3993304,https://www.imdb.com/title/nm3993304/
person,104,instagram,krondon,
person,104,musicbrainz_artist,be6e9788-266b-49d3-878d-f89715f4c290,https://musicbrainz.org/artist/be6e9788-266b-49d3-878d-f89715f4c290
person,104,tmdb_person,1962692,https://www.themoviedb.org/person/1962692
person,104,twitter,krondon,
person,104,wikidata,Q47467682,https://www.wikidata.org/wiki/Q47467682
person,105,allmovie,p197651,
person,105,allocine,25190,
person,105,bnf,14241895v,
person,105,freebase,/m/035rnz,
person,105,gnd,140605622,
person,105,imdb,nm0749263,https://www.imdb.com/title/nm0749263/
person,105,instagram,markruffalo,
person,105,kinopoisk,10467,
person,105,loc,no2001058884,
person,105,musicbrainz_artist,bd9ef348-7313-4984-b7a8-5ee58a63bea2,https://musicbrainz.org/artist/bd9ef348-7313-4984-b7a8-5ee58a63bea2
person,105,svensk_film,270659,
person,105,tmdb_person,103,https://www.themoviedb.org/person/103
person,105,twitter,MarkRuffalo,
person,105,viaf,85826181,
person,105,wikitree,Ruffalo-4,
person,105,wikidata,Q41422,https://www.wikidata.org/wiki/Q41422
person,107,imdb,nm0780480,https://www.imdb.com/title/nm0780480/
person,107,tmdb_person,2541828,https://www.themoviedb.org/person/2541828
person,107,wikidata,Q137101462,https://www.wikidata.org/wiki/Q137101462
person,108,allmovie,an240212,
person,108,allocine,29163,
person,108,freebase,/m/0bw1d6,
person,108,imdb,nm0276209,https://www.imdb.com/title/nm0276209/
person,108,kinopoisk,172092,
person,108,loc,n96020455,
person,108,tmdb_person,127737,https://www.themoviedb.org/person/127737
person,108,viaf,65732402,
person,108,wikidata,Q5101498,https://www.wikidata.org/wiki/Q5101498
person,109,freebase,/m/010dp637,
person,109,imdb,nm0027990,https://www.imdb.com/title/nm0027990/
person,109,tmdb_person,1322280,https://www.themoviedb.org/person/1322280
person,109,wikidata,Q11451254,https://www.wikidata.org/wiki/Q11451254
person,11,allmovie,p16547,
person,11,allocine,4788,
person,11,bnf,13930540c,
person,11,discogs,363873,
person,11,freebase,/m/01f7dd,
person,11,gnd,121991784,
person,11,imdb,nm0000353,https://www.imdb.com/title/nm0000353/
person,11,kinopoisk,9274,
person,11,loc,no90009824,
person,11,musicbrainz_artist,3bf67e55-fa97-452c-8b48-532bd5258920,https://musicbrainz.org/artist/3bf67e55-fa97-452c-8b48-532bd5258920
person,11,omni,3174759e-6505-405d-b9b0-420e2d985fb6,
person,11,quora,Willem-Dafoe-actor,
person,11,svensk_film,94722,
person,11,tmdb_person,5293,https://www.themoviedb.org/person/5293
person,11,viaf,10036508,
person,11,wikitree,Dafoe-222,
person,11,wikidata,Q188772,https://www.wikidata.org/wiki/Q188772
person,110,discogs,4426679,
person,110,freebase,/m/0gc0kkw,
